,DRUG_ID,DRUG_NAME,DISEASES,PHASE,Name,ontologyTermName,ontologyTermIRI,score,validated,review,ID
23618,D0T8EL,AHL,Hearing disorder , Investigative,hearing disorder,,,,,,
23619,D0T8GD,Nicotine,Nicotine dependence , Approved,nicotine dependence,Nicotine addiction,http://purl.obolibrary.org/obo/HP_0033543,100.0,False,False,HP:0033543
23620,D0T8GD,Nicotine,Tobacco dependence , Clinical trial,tobacco dependence,,,,,,
23621,D0T8HR,Naptumomab estafenatox,Solid tumour/cancer , Phase 2/3,solid tumour cancer,,,,,,
23622,D0T8HU,LU-29252,Anxiety disorder , Terminated,anxiety disorder,,,,,,
23623,D0T8HZ,Pegvaliase,Phenylketonuria , Approved,phenylketonuria,,,,,,
23624,D0T8IW,Ultimab IgG1 antibody,Solid tumour/cancer , Phase 3,solid tumour cancer,,,,,,
23625,D0T8JY,BMS-986277,Carcinoma , Phase 1/2,carcinoma,Carcinoma,http://purl.obolibrary.org/obo/HP_0030731,100.0,False,False,HP:0030731
23626,D0T8KA,JNJ-18038683,Major depressive disorder , Phase 2,major depressive disorder,,,,,,
23627,D0T8KD,Eberconazole,Fungal infection , Approved,fungal infection,Invasive fungal infection,http://purl.obolibrary.org/obo/HP_0020101,82.35,False,False,HP:0020101
23628,D0T8KF,SUN-8399,Anxiety disorder , Discontinued in Phase 1,anxiety disorder,,,,,,
23629,D0T8LF,Ragweed pollen extract,Allergy , Phase 3,allergy,Allergy,http://purl.obolibrary.org/obo/HP_0012393,100.0,False,False,HP:0012393
23630,D0T8MA,ATN-224,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
23631,D0T8NS,AZD-8677,Diabetic complication , Discontinued in Phase 1,diabetic complication,,,,,,
23632,D0T8QB,GLYCYRRHIZIN,Influenza virus infection , Phase 3,influenza virus infection,,,,,,
23633,D0T8QE,FMX102,Impetigo , Phase 2,impetigo,,,,,,
23634,D0T8QM,MQX-3016,Keratosis , Investigative,keratosis,,,,,,
23635,D0T8QY,PMI-008,Obesity , Investigative,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23636,D0T8RQ,166Ho-phytate,Arthropathy , Investigative,arthropathy,Arthropathy,http://purl.obolibrary.org/obo/HP_0003040,100.0,False,False,HP:0003040
23637,D0T8RV,BCMA CART and huCART19,Multiple myeloma , Phase 1,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
23638,D0T8TC,VPC-8,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
23639,D0T8VE,Aminoazetidine derivative 5,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23640,D0T8VV,FLM-5011,Inflammation , Discontinued in Phase 1,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
23641,D0T8VY,Aceclofenac,Inflammation , Approved,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
23642,D0T8XB,Anagliptin,Type-2 diabetes , Approved,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
23643,D0T8XB,Anagliptin,Type-2 diabetes , Approved,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
23644,D0T8XD,"Imidazo[1,2-b]pyridazine derivative 1",Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
23645,D0T8XY,PMID30280939-Compound-WO2015091734,Malaria , Patented,malaria,,,,,,
23646,D0T8YK,EP-01492,Obesity , Preclinical,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23647,D0T8YV,LymphoRad-131,Lymphoma , Discontinued in Phase 1,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
23648,D0T8ZA,Zohydro ER,Pain , Approved,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
23649,D0T9CD,Cobacan,Peritoneal cavity cancer , Investigative,peritoneal cavity cancer,,,,,,
23650,D0T9CE,BCMA nanobody CAR-T cells,Multiple myeloma , Phase 1,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
23651,D0T9CO,MelCancerVac,Colorectal cancer , Phase 2/3,colorectal cancer,,,,,,
23652,D0T9DA,NGF-hTNF,Multiple sclerosis , Phase 3,multiple sclerosis,,,,,,
23653,D0T9DN,Dimiracetam,Neuropathic pain , Phase 2,neuropathic pain,,,,,,
23654,D0T9DT,Diatrizoate,Urinary tract disease , Approved,urinary tract disease,,,,,,
23655,D0T9DV,PMID28621580-Compound-WO2013036866C66,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
23656,D0T9FD,YKP-3089,Epilepsy , Phase 3,epilepsy,,,,,,
23657,D0T9FU,BC-3205,Respiratory tract infection , Phase 1,respiratory tract infection,Respiratory tract infection,http://purl.obolibrary.org/obo/HP_0011947,100.0,False,False,HP:0011947
23658,D0T9GM,Nanoflu,Seasonal influenza infection , Phase 3,seasonal influenza infection,,,,,,
23659,D0T9GQ,ASB-010,Dengue fever , Investigative,dengue fever,,,,,,
23660,D0T9HG,GM6001,Corneal ulcer , Discontinued in Phase 2,corneal ulcer,Corneal ulceration,http://purl.obolibrary.org/obo/HP_0012804,100.0,False,False,HP:0012804
23661,D0T9JK,VER-82160,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
23662,D0T9JW,AU101,Osteosarcoma , Phase 1/2,osteosarcoma,Osteosarcoma,http://purl.obolibrary.org/obo/HP_0002669,100.0,False,False,HP:0002669
23663,D0T9JW,AU101,Recurrent glioblastoma , Phase 1/2,recurrent glioblastoma,,,,,,
23664,D0T9JW,AU101,Recurring respiratory infection , Phase 1/2,recurring respiratory infection,Recurrent respiratory infections,http://purl.obolibrary.org/obo/HP_0002205,98.04,False,False,HP:0002205
23665,D0T9JW,AU101,Sarcoma , Phase 1/2,sarcoma,Sarcoma,http://purl.obolibrary.org/obo/HP_0100242,100.0,False,False,HP:0100242
23666,D0T9KF,RDEA-427,Human immunodeficiency virus infection , Terminated,human immunodeficiency virus infection,,,,,,
23667,D0T9LH,MM-131,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
23668,D0T9LR,Liprotamase,Cystic fibrosis , Phase 3,cystic fibrosis,,,,,,
23669,D0T9MQ,KN-203,Urinary incontinence , Discontinued in Phase 1,urinary incontinence,Urinary incontinence,http://purl.obolibrary.org/obo/HP_0000020,100.0,False,False,HP:0000020
23670,D0T9OC,TL-118,Pancreatic cancer , Phase 2,pancreatic cancer,,,,,,
23671,D0T9PL,BLV-0703,Central nervous system disease , Investigative,central nervous system disease,,,,,,
23672,D0T9SJ,CEP-4186,Acute myeloid leukaemia , Terminated,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
23673,D0T9TE,Ombitasvir + paritaprevir + ritonavir,Hepatitis C virus infection , Approved,hepatitis c virus infection,,,,,,
23674,D0T9TJ,Orlistat,Obesity , Approved,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23675,D0T9TR,HR2P-M1 peptide,Middle East Respiratory Syndrome (MERS) , Preclinical,middle east respiratory syndrome mers,,,,,,
23676,D0T9YF,A-74187,Peripheral vascular disease , Discontinued in Phase 3,peripheral vascular disease,,,,,,
23677,D0T9YU,Imino sugars,Dengue fever , Investigative,dengue fever,,,,,,
23678,D0T9YV,STD-06,Dermatological disease , Investigative,dermatological disease,,,,,,
23679,D0T9ZG,PLD-180,Motor neurone disease , Terminated,motor neurone disease,Abnormal lower motor neuron morphology,http://purl.obolibrary.org/obo/HP_0002366,86.96,False,False,HP:0002366
23680,D0TA3V,ADC-5510,Movement disorder , Investigative,movement disorder,Abnormality of movement,http://purl.obolibrary.org/obo/HP_0100022,100.0,False,False,HP:0100022
23681,D0TA4A,GLPG0974,Abortion , Phase 2,abortion,,,,,,
23682,D0TA8O,LTT462,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23683,D0TB1L,Indium In-111 Chloride,Diagnostic radiopharmaceutical , Approved,diagnostic radiopharmaceutical,,,,,,
23684,D0TB1X,AL-0671,Arteriosclerosis , Terminated,arteriosclerosis,Arteriosclerosis,http://purl.obolibrary.org/obo/HP_0002634,100.0,False,False,HP:0002634
23685,D0TB2H,Heteroaryl-carboxamide derivative 10,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
23686,D0TB2H,Heteroaryl-carboxamide derivative 10,Metastatic cancer , Patented,metastatic cancer,,,,,,
23687,D0TB8C,Nadrolone phenylpropionate,Solid tumour/cancer , Approved,solid tumour cancer,,,,,,
23688,D0TC1T,Ro-40-1641,Cognitive impairment , Terminated,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
23689,D0TC4R,Desmoteplase,Ischemic stroke , Phase 3,ischemic stroke,Ischemic stroke,http://purl.obolibrary.org/obo/HP_0002140,100.0,False,False,HP:0002140
23690,D0TC6X,Anti-CD30-CAR T cells,Hodgkin lymphoma , Phase 1,hodgkin lymphoma,Hodgkin lymphoma,http://purl.obolibrary.org/obo/HP_0012189,100.0,False,False,HP:0012189
23691,D0TC6X,Anti-CD30-CAR T cells,Large cell lymphoma , Phase 1,large cell lymphoma,Anaplastic large-cell lymphoma,http://purl.obolibrary.org/obo/HP_0012193,80.85,False,False,HP:0012193
23692,D0TC6X,Anti-CD30-CAR T cells,Lymphoma , Phase 1,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
23693,D0TC7C,Hidrosmin,Cardiovascular disease , Approved,cardiovascular disease,,,,,,
23694,D0TC7X,Isoquinoline derivative 1,Neuropathic pain , Patented,neuropathic pain,,,,,,
23695,D0TD0O,Anti-CD19 CAR-T,Acute lymphoblastic leukaemia , Phase 1,acute lymphoblastic leukaemia,Acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/HP_0006721,100.0,False,False,HP:0006721
23696,D0TD0O,Anti-CD19 CAR-T,B-cell chronic lymphocytic leukaemia , Phase 1,b cell chronic lymphocytic leukaemia,Chronic lymphatic leukemia,http://purl.obolibrary.org/obo/HP_0005550,83.87,False,False,HP:0005550
23697,D0TD0O,Anti-CD19 CAR-T,Haematopoietic/lymphoid cancer , Phase 1,haematopoietic lymphoid cancer,,,,,,
23698,D0TD1R,Lusutrombopag,Thrombocytopenia , Approved,thrombocytopenia,Thrombocytopenia,http://purl.obolibrary.org/obo/HP_0001873,100.0,False,False,HP:0001873
23699,D0TD1R,Lusutrombopag,Liver disease , Phase 2,liver disease,Degenerative liver disease,http://purl.obolibrary.org/obo/HP_0005237,81.25,False,False,HP:0005237
23700,D0TD2F,ES-6864,Hypertension , Investigative,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
23701,D0TD2G,Canakinumab,Rheumatoid arthritis , Approved,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
23702,D0TD2G,Canakinumab,Cryopyrin-associated periodic syndromes , Approved,cryopyrin associated periodic syndromes,,,,,,
23703,D0TD2G,Canakinumab,Vasculitis , Phase 2,vasculitis,Vasculitis,http://purl.obolibrary.org/obo/HP_0002633,100.0,False,False,HP:0002633
23704,D0TD2G,Canakinumab,Urticaria , Phase 2,urticaria,Urticaria,http://purl.obolibrary.org/obo/HP_0001025,100.0,False,False,HP:0001025
23705,D0TD7J,ALKS 8700,Multiple sclerosis , Phase 3,multiple sclerosis,,,,,,
23706,D0TE0L,4SCAR19 cells,B-cell lymphoma , Phase 1/2,b cell lymphoma,B-cell lymphoma,http://purl.obolibrary.org/obo/HP_0012191,100.0,False,False,HP:0012191
23707,D0TE8W,NSD-801,Ataxia , Investigative,ataxia,Ataxia,http://purl.obolibrary.org/obo/HP_0001251,100.0,False,False,HP:0001251
23708,D0TE9G,PF-4957325-00,Inflammation , Investigative,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
23709,D0TF1E,A-366833,Pain , Preclinical,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
23710,D0TF2D,CDX-301 + CDX-1401,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
23711,D0TG1H,Diclofenac,Osteoarthritis , Approved,osteoarthritis,Osteoarthritis,http://purl.obolibrary.org/obo/HP_0002758,100.0,False,False,HP:0002758
23712,D0TG4K,Oxycyte,Traumatic brain injury , Preclinical,traumatic brain injury,,,,,,
23713,D0TG4S,ASN002,Eczema , Phase 2,eczema,Eczema,http://purl.obolibrary.org/obo/HP_0000964,100.0,False,False,HP:0000964
23714,D0TG4S,ASN002,Lymphoma , Phase 1/2,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
23715,D0TG4S,ASN002,Solid tumour/cancer , Phase 1/2,solid tumour cancer,,,,,,
23716,D0TG7I,Erythromycin/sulfisoxazole,Gram-positive bacterial infection , Approved,gram positive bacterial infection,,,,,,
23717,D0TG9Q,MK-0812,Multiple sclerosis , Phase 2,multiple sclerosis,,,,,,
23718,D0TH1Z,Naxagolide,Parkinson disease , Discontinued in Phase 2,parkinson disease,,,,,,
23719,D0TH5H,Dapansutrile,Acute gout flare , Phase 2,acute gout flare,,,,,,
23720,D0TH5H,Dapansutrile,Musculoskeletal pain , Phase 2,musculoskeletal pain,,,,,,
23721,D0TH6O,AR-132,Cytomegalovirus infection , Terminated,cytomegalovirus infection,Severe cytomegalovirus infection,http://purl.obolibrary.org/obo/HP_0031692,88.0,False,False,HP:0031692
23722,D0TI3Q,"1,2,4,5-tetra-substituted imidazole derivative 2",Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23723,D0TI3R,FLX-787,Amyotrophic lateral sclerosis , Phase 2,amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,http://purl.obolibrary.org/obo/HP_0007354,100.0,False,False,HP:0007354
23724,D0TI3R,FLX-787,Multiple sclerosis , Phase 2,multiple sclerosis,,,,,,
23725,D0TI3R,FLX-787,Muscle spasm , Phase 2,muscle spasm,Hyperkinetic movements,http://purl.obolibrary.org/obo/HP_0002487,100.0,False,False,HP:0002487
23726,D0TI4C,AK002,Urticaria , Phase 2,urticaria,Urticaria,http://purl.obolibrary.org/obo/HP_0001025,100.0,False,False,HP:0001025
23727,D0TI4U,EGFR/IGFR tandem adnectin,Solid tumour/cancer , Preclinical,solid tumour cancer,,,,,,
23728,D0TJ0R,TA-CIN,Cervical cancer , Phase 2,cervical cancer,Cervix cancer,http://purl.obolibrary.org/obo/HP_0030079,85.71,False,False,HP:0030079
23729,D0TJ3M,NSC-281612,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23730,D0TJ4D,PMID30107136-Compound-Example58,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
23731,D0TJ4D,PMID30107136-Compound-Example58,Infectious disease , Patented,infectious disease,,,,,,
23732,D0TJ4D,PMID30107136-Compound-Example58,Human immunodeficiency virus infection , Patented,human immunodeficiency virus infection,,,,,,
23733,D0TJ4D,PMID30107136-Compound-Example58,Hepatitis , Patented,hepatitis,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,100.0,False,False,HP:0012115
23734,D0TJ7S,PDC-41,Dysmenorrhea , Phase 1,dysmenorrhea,Dysmenorrhea,http://purl.obolibrary.org/obo/HP_0100607,100.0,False,False,HP:0100607
23735,D0TJ9I,HSB-13,Neurodegenerative disorder , Investigative,neurodegenerative disorder,,,,,,
23736,D0TJ9S,N-methanocarbathymidine,Zoster , Phase 1,zoster,,,,,,
23737,D0TJ9S,N-methanocarbathymidine,Virus infection , Investigative,virus infection,,,,,,
23738,D0TK0W,Ro-46-5934,Alzheimer disease , Terminated,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
23739,D0TK2J,BN-AM-206,Solid tumour/cancer , Preclinical,solid tumour cancer,,,,,,
23740,D0TK7R,LGX818,Melanoma , Approved,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
23741,D0TL1L,Fendrix,Hepatitis B virus infection , Approved,hepatitis b virus infection,,,,,,
23742,D0TL2C,Resorcinol compound 18,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
23743,D0TL2C,Resorcinol compound 18,Ephelides , Patented,ephelides,,,,,,
23744,D0TL2C,Resorcinol compound 18,Menkes disease , Patented,menkes disease,,,,,,
23745,D0TL2C,Resorcinol compound 18,Senile lentigines , Patented,senile lentigines,,,,,,
23746,D0TL2C,Resorcinol compound 18,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
23747,D0TL7L,Dexloxiglumide,Pancreatic malfunction , Phase 2,pancreatic malfunction,,,,,,
23748,D0TM0C,LIMAZOCIC,Liver disease , Discontinued in Phase 2,liver disease,Degenerative liver disease,http://purl.obolibrary.org/obo/HP_0005237,81.25,False,False,HP:0005237
23749,D0TM0Y,FT-1101,Haematological malignancy , Phase 1,haematological malignancy,,,,,,
23750,D0TM7Q,Ritonavir + oseltamivir,Coronavirus Disease 2019 (COVID-19) , Phase 3,coronavirus disease 2019 covid 19,,,,,,
23751,D0TMF3,JNJ-64417184,Respiratory syncytial virus infection , Phase 1,respiratory syncytial virus infection,,,,,,
23752,D0TN0O,PRTT-300,Pain , Investigative,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
23753,D0TN1J,MENK ,Pancreatic tumour , Phase 2,pancreatic tumour,Neoplasm of the pancreas,http://purl.obolibrary.org/obo/HP_0002894,90.32,False,False,HP:0002894
23754,D0TN1N,NY-ESO-TCR,Melanoma , Phase 1/2,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
23755,D0TN1N,NY-ESO-TCR,Multiple myeloma , Phase 1/2,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
23756,D0TN1N,NY-ESO-TCR,Myxoid round cell liposarcoma , Phase 1/2,myxoid round cell liposarcoma,,,,,,
23757,D0TN1N,NY-ESO-TCR,Ovarian cancer , Phase 1/2,ovarian cancer,,,,,,
23758,D0TN1N,NY-ESO-TCR,Synovial sarcoma , Phase 1/2,synovial sarcoma,Synovial sarcoma,http://purl.obolibrary.org/obo/HP_0012570,100.0,False,False,HP:0012570
23759,D0TN3D,AZD-7140,Rheumatoid arthritis , Discontinued in Phase 1,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
23760,D0TN3D,AZD-7140,Chronic obstructive pulmonary disease , Discontinued in Phase 1,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
23761,D0TN3Q,LY3214996,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23762,D0TN4M,8H9 I-124 mAb,Glioma , Phase 1/2,glioma,Glioma,http://purl.obolibrary.org/obo/HP_0009733,100.0,False,False,HP:0009733
23763,D0TN5W,HER2-CAR T Cells,Malignant neoplasm , Phase 1,malignant neoplasm,Malignant neoplasm of the central nervous system,http://purl.obolibrary.org/obo/HP_0100836,91.43,False,False,HP:0100836
23764,D0TN5W,HER2-CAR T Cells,Metastatic malignant neoplasm , Phase 1,metastatic malignant neoplasm,,,,,,
23765,D0TN6K,LSZ102,Breast cancer , Phase 1,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
23766,D0TN7S,BAY-1075553,Prostate cancer , Phase 1,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
23767,D0TO0C,FPA150,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23768,D0TO0F,VLDM-01,Prostate hyperplasia , Investigative,prostate hyperplasia,Hypoplasia of the prostate,http://purl.obolibrary.org/obo/HP_0008687,87.18,False,False,HP:0008687
23769,D0TO2R,Fludarabine phosphate,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23770,D0TP1P,CPP -15,Infantile spasm , Phase 1,infantile spasm,Infantile spasms,http://purl.obolibrary.org/obo/HP_0012469,100.0,False,False,HP:0012469
23771,D0TP2W,Thymopentin,Immune System disease , Approved,immune system disease,,,,,,
23772,D0TP5H,Esketamine,Depression , Phase 3,depression,Depressivity,http://purl.obolibrary.org/obo/HP_0000716,100.0,False,False,HP:0000716
23773,D0TP7T,SCY-641,Ocular inflammation , Preclinical,ocular inflammation,Inflammatory abnormality of the eye,http://purl.obolibrary.org/obo/HP_0100533,100.0,False,False,HP:0100533
23774,D0TP8R,Iobenguane Sulfate I-131,Pheochromocytoma , Approved,pheochromocytoma,Pheochromocytoma,http://purl.obolibrary.org/obo/HP_0002666,100.0,False,False,HP:0002666
23775,D0TP8T,PMID26651364-Compound-113,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
23776,D0TP8T,PMID26651364-Compound-113,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
23777,D0TP8T,PMID26651364-Compound-113,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
23778,D0TP9A,CB-30865,Solid tumour/cancer , Terminated,solid tumour cancer,,,,,,
23779,D0TQ1G,Rimantadine,Influenza A virus infection , Approved,influenza a virus infection,,,,,,
23780,D0TQ4Y,PF-06648671,Alzheimer disease , Phase 1,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
23781,D0TR0Z,MOGUISTEINE,Cough , Discontinued in Preregistration,cough,Cough,http://purl.obolibrary.org/obo/HP_0012735,100.0,False,False,HP:0012735
23782,D0TR3Y,Ovapuldencel-T,Ovarian cancer , Phase 2,ovarian cancer,,,,,,
23783,D0TR3Y,Ovapuldencel-T,Peritoneal cavity cancer , Phase 2,peritoneal cavity cancer,,,,,,
23784,D0TR4Y,LN-145,Cervical cancer , Phase 2,cervical cancer,Cervix cancer,http://purl.obolibrary.org/obo/HP_0030079,85.71,False,False,HP:0030079
23785,D0TR4Y,LN-145,Squamous cell carcinoma , Phase 2,squamous cell carcinoma,Squamous cell carcinoma,http://purl.obolibrary.org/obo/HP_0002860,100.0,False,False,HP:0002860
23786,D0TR4Z,Zindoxifene,Breast cancer , Terminated,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
23787,D0TR5X,Fluoxetine,Depression , Approved,depression,Depressivity,http://purl.obolibrary.org/obo/HP_0000716,100.0,False,False,HP:0000716
23788,D0TS0R,CD19xCD3 DART,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
23789,D0TS1Z,Floxuridine,Solid tumour/cancer , Approved,solid tumour cancer,,,,,,
23790,D0TS1Z,Floxuridine,Colorectal cancer , Approved,colorectal cancer,,,,,,
23791,D0TS2B,CAR-T cells targeting CD117,Acute myeloid leukaemia , Preclinical,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
23792,D0TS3S,Heterocyclic-substituted 3-alkyl azetidine derivative 3,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23793,D0TS8E,ADX71149,Epilepsy , Phase 1,epilepsy,,,,,,
23794,D0TS8E,ADX71149,Anxiety disorder , Discontinued in Phase 2,anxiety disorder,,,,,,
23795,D0TS8E,ADX71149,Psychiatric disorder , Discontinued in Phase 2,psychiatric disorder,Behavioral abnormality,http://purl.obolibrary.org/obo/HP_0000708,100.0,False,False,HP:0000708
23796,D0TT0B,"1,2,4-triazole derivative 2",Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23797,D0TT4H,E6005,Atopic dermatitis , Phase 2,atopic dermatitis,Atopic dermatitis,http://purl.obolibrary.org/obo/HP_0001047,100.0,False,False,HP:0001047
23798,D0TT5I,FAS-20013,Mycobacterium infection , Investigative,mycobacterium infection,,,,,,
23799,D0TT5K,MDL-27531,Epilepsy , Phase 1,epilepsy,,,,,,
23800,D0TT6L,SF0166,Diabetic macular edema , Phase 1/2,diabetic macular edema,,,,,,
23801,D0TU0F,LAP-001,Lipid metabolism disorder , Investigative,lipid metabolism disorder,,,,,,
23802,D0TU1E,EB-101,Dystrophic epidermolysis bullosa , Phase 1/2,dystrophic epidermolysis bullosa,,,,,,
23803,D0TU1E,EB-101,Alzheimer disease , Investigative,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
23804,D0TU7B,PQR309,Squamous head and neck cell carcinom , Phase 2,squamous head and neck cell carcinom,,,,,,
23805,D0TU7B,PQR309,Pain , Phase 1,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
23806,D0TU7G,SUVN-1004028,Neurodegenerative disorder , Investigative,neurodegenerative disorder,,,,,,
23807,D0TU7V,MB-12066,Obesity , Phase 2,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23808,D0TU9W,BIIB054,Parkinson disease , Phase 2,parkinson disease,,,,,,
23809,D0TV0C,Pasireotide,Cushing disease , Approved,cushing disease,,,,,,
23810,D0TV0E,JNJ-64457107,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
23811,D0TV4N,T-226296,Obesity , Preclinical,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
23812,D0TV4N,T-226296,Atrial fibrillation , Investigative,atrial fibrillation,Atrial fibrillation,http://purl.obolibrary.org/obo/HP_0005110,100.0,False,False,HP:0005110
23813,D0TV6H,HuM-195-Ac-225,Acute myeloid leukaemia , Phase 1/2,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
23814,D0TV6H,HuM-195-Ac-225,Acute myelogenous leukaemia , Phase 1/2,acute myelogenous leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,93.62,False,False,HP:0004808
23815,D0TV6I,Safinamide,Parkinson disease , Approved,parkinson disease,,,,,,
23816,D0TV6I,Safinamide,Idiopathic parkinson disease , Phase 3,idiopathic parkinson disease,,,,,,
23817,D0TV9K,Propiverine,Urinary incontinence , Approved,urinary incontinence,Urinary incontinence,http://purl.obolibrary.org/obo/HP_0000020,100.0,False,False,HP:0000020
23818,D0TW1Q,DP-3005,Angina pectoris , Investigative,angina pectoris,Angina pectoris,http://purl.obolibrary.org/obo/HP_0001681,100.0,False,False,HP:0001681
23819,D0TW2J,CMX-020,Neuropathic pain , Phase 2,neuropathic pain,,,,,,
